Banane,Ananas,Ananas,INDEF,Ananas,Davon hat Jan eine Ananas bekommen.,INDEF_felicitous,stimuli//banana.bmp,stimuli//pineapple.bmp,stimuli//pineapple.bmp,4,148
Banane,Ananas,Banane,DEF,Ananas,Davon hat Jan die Ananas bekommen.,DEF_false,stimuli//banana.bmp,stimuli//pineapple.bmp,stimuli//banana.bmp,1,149
Banane,Ananas,Ananas,DEF,Banane,Davon hat Jan die Banane bekommen.,DEF_false,stimuli//banana.bmp,stimuli//pineapple.bmp,stimuli//pineapple.bmp,1,150
Banane,Ananas,Banane,INDEF,Ananas,Davon hat Jan eine Ananas bekommen.,INDEF_false,stimuli//banana.bmp,stimuli//pineapple.bmp,stimuli//banana.bmp,2,151
Banane,Ananas,Ananas,INDEF,Banane,Davon hat Jan eine Banane bekommen.,INDEF_false,stimuli//banana.bmp,stimuli//pineapple.bmp,stimuli//pineapple.bmp,2,152
Birne,Ananas,Birne,DEF,Birne,Davon hat Jan die Birne bekommen.,DEF_felicitous,stimuli//pear.bmp,stimuli//pineapple.bmp,stimuli//pear.bmp,3,153
Birne,Ananas,Ananas,DEF,Ananas,Davon hat Jan die Ananas bekommen.,DEF_infelicitous,stimuli//pear.bmp,stimuli//pineapple.bmp,stimuli//pineapple.bmp,5,154
Birne,Ananas,Birne,INDEF,Birne,Davon hat Jan eine Birne bekommen.,INDEF_infelicitous,stimuli//pear.bmp,stimuli//pineapple.bmp,stimuli//pear.bmp,6,155
Birne,Ananas,Ananas,INDEF,Ananas,Davon hat Jan eine Ananas bekommen.,INDEF_felicitous,stimuli//pear.bmp,stimuli//pineapple.bmp,stimuli//pineapple.bmp,4,156
Birne,Ananas,Birne,DEF,Ananas,Davon hat Jan die Ananas bekommen.,DEF_false,stimuli//pear.bmp,stimuli//pineapple.bmp,stimuli//pear.bmp,1,157
Birne,Ananas,Ananas,DEF,Birne,Davon hat Jan die Birne bekommen.,DEF_false,stimuli//pear.bmp,stimuli//pineapple.bmp,stimuli//pineapple.bmp,1,158
Birne,Ananas,Birne,INDEF,Ananas,Davon hat Jan eine Ananas bekommen.,INDEF_false,stimuli//pear.bmp,stimuli//pineapple.bmp,stimuli//pear.bmp,2,159
Birne,Ananas,Ananas,INDEF,Birne,Davon hat Jan eine Birne bekommen.,INDEF_false,stimuli//pear.bmp,stimuli//pineapple.bmp,stimuli//pineapple.bmp,2,160
Erdbeere,Ananas,Erdbeere,DEF,Erdbeere,Davon hat Jan die Erdbeere bekommen.,DEF_felicitous,stimuli//strawberry.bmp,stimuli//pineapple.bmp,stimuli//strawberry.bmp,3,161
Erdbeere,Ananas,Ananas,DEF,Ananas,Davon hat Jan die Ananas bekommen.,DEF_infelicitous,stimuli//strawberry.bmp,stimuli//pineapple.bmp,stimuli//pineapple.bmp,5,162
Erdbeere,Ananas,Erdbeere,INDEF,Erdbeere,Davon hat Jan eine Erdbeere bekommen.,INDEF_infelicitous,stimuli//strawberry.bmp,stimuli//pineapple.bmp,stimuli//strawberry.bmp,6,163
Erdbeere,Ananas,Ananas,INDEF,Ananas,Davon hat Jan eine Ananas bekommen.,INDEF_felicitous,stimuli//strawberry.bmp,stimuli//pineapple.bmp,stimuli//pineapple.bmp,4,164
Erdbeere,Ananas,Erdbeere,DEF,Ananas,Davon hat Jan die Ananas bekommen.,DEF_false,stimuli//strawberry.bmp,stimuli//pineapple.bmp,stimuli//strawberry.bmp,1,165
Erdbeere,Ananas,Ananas,DEF,Erdbeere,Davon hat Jan die Erdbeere bekommen.,DEF_false,stimuli//strawberry.bmp,stimuli//pineapple.bmp,stimuli//pineapple.bmp,1,166
Erdbeere,Ananas,Erdbeere,INDEF,Ananas,Davon hat Jan eine Ananas bekommen.,INDEF_false,stimuli//strawberry.bmp,stimuli//pineapple.bmp,stimuli//strawberry.bmp,2,167
Erdbeere,Ananas,Ananas,INDEF,Erdbeere,Davon hat Jan eine Erdbeere bekommen.,INDEF_false,stimuli//strawberry.bmp,stimuli//pineapple.bmp,stimuli//pineapple.bmp,2,168
Pflaume,Ananas,Pflaume,DEF,Pflaume,Davon hat Jan die Pflaume bekommen.,DEF_felicitous,stimuli//plum.bmp,stimuli//pineapple.bmp,stimuli//plum.bmp,3,169
Pflaume,Ananas,Ananas,DEF,Ananas,Davon hat Jan die Ananas bekommen.,DEF_infelicitous,stimuli//plum.bmp,stimuli//pineapple.bmp,stimuli//pineapple.bmp,5,170
Pflaume,Ananas,Pflaume,INDEF,Pflaume,Davon hat Jan eine Pflaume bekommen.,INDEF_infelicitous,stimuli//plum.bmp,stimuli//pineapple.bmp,stimuli//plum.bmp,6,171
Pflaume,Ananas,Ananas,INDEF,Ananas,Davon hat Jan eine Ananas bekommen.,INDEF_felicitous,stimuli//plum.bmp,stimuli//pineapple.bmp,stimuli//pineapple.bmp,4,172
Pflaume,Ananas,Pflaume,DEF,Ananas,Davon hat Jan die Ananas bekommen.,DEF_false,stimuli//plum.bmp,stimuli//pineapple.bmp,stimuli//plum.bmp,1,173
Pflaume,Ananas,Ananas,DEF,Pflaume,Davon hat Jan die Pflaume bekommen.,DEF_false,stimuli//plum.bmp,stimuli//pineapple.bmp,stimuli//pineapple.bmp,1,174
Pflaume,Ananas,Pflaume,INDEF,Ananas,Davon hat Jan eine Ananas bekommen.,INDEF_false,stimuli//plum.bmp,stimuli//pineapple.bmp,stimuli//plum.bmp,2,175
Pflaume,Ananas,Ananas,INDEF,Pflaume,Davon hat Jan eine Pflaume bekommen.,INDEF_false,stimuli//plum.bmp,stimuli//pineapple.bmp,stimuli//pineapple.bmp,2,176
Orange,Ananas,Orange,DEF,Orange,Davon hat Jan die Orange bekommen.,DEF_felicitous,stimuli//orange.bmp,stimuli//pineapple.bmp,stimuli//orange.bmp,3,177
Orange,Ananas,Ananas,DEF,Ananas,Davon hat Jan die Ananas bekommen.,DEF_infelicitous,stimuli//orange.bmp,stimuli//pineapple.bmp,stimuli//pineapple.bmp,5,178
Orange,Ananas,Orange,INDEF,Orange,Davon hat Jan eine Orange bekommen.,INDEF_infelicitous,stimuli//orange.bmp,stimuli//pineapple.bmp,stimuli//orange.bmp,6,179
Orange,Ananas,Ananas,INDEF,Ananas,Davon hat Jan eine Ananas bekommen.,INDEF_felicitous,stimuli//orange.bmp,stimuli//pineapple.bmp,stimuli//pineapple.bmp,4,180
Orange,Ananas,Orange,DEF,Ananas,Davon hat Jan die Ananas bekommen.,DEF_false,stimuli//orange.bmp,stimuli//pineapple.bmp,stimuli//orange.bmp,1,181
Orange,Ananas,Ananas,DEF,Orange,Davon hat Jan die Orange bekommen.,DEF_false,stimuli//orange.bmp,stimuli//pineapple.bmp,stimuli//pineapple.bmp,1,182
Orange,Ananas,Orange,INDEF,Ananas,Davon hat Jan eine Ananas bekommen.,INDEF_false,stimuli//orange.bmp,stimuli//pineapple.bmp,stimuli//orange.bmp,2,183
Orange,Ananas,Ananas,INDEF,Orange,Davon hat Jan eine Orange bekommen.,INDEF_false,stimuli//orange.bmp,stimuli//pineapple.bmp,stimuli//pineapple.bmp,2,184
Zitrone,Ananas,Zitrone,DEF,Zitrone,Davon hat Jan die Zitrone bekommen.,DEF_felicitous,stimuli//lemon.bmp,stimuli//pineapple.bmp,stimuli//lemon.bmp,3,185
Zitrone,Ananas,Ananas,DEF,Ananas,Davon hat Jan die Ananas bekommen.,DEF_infelicitous,stimuli//lemon.bmp,stimuli//pineapple.bmp,stimuli//pineapple.bmp,5,186
Zitrone,Ananas,Zitrone,INDEF,Zitrone,Davon hat Jan eine Zitrone bekommen.,INDEF_infelicitous,stimuli//lemon.bmp,stimuli//pineapple.bmp,stimuli//lemon.bmp,6,187
Zitrone,Ananas,Ananas,INDEF,Ananas,Davon hat Jan eine Ananas bekommen.,INDEF_felicitous,stimuli//lemon.bmp,stimuli//pineapple.bmp,stimuli//pineapple.bmp,4,188
Zitrone,Ananas,Zitrone,DEF,Ananas,Davon hat Jan die Ananas bekommen.,DEF_false,stimuli//lemon.bmp,stimuli//pineapple.bmp,stimuli//lemon.bmp,1,189
Zitrone,Ananas,Ananas,DEF,Zitrone,Davon hat Jan die Zitrone bekommen.,DEF_false,stimuli//lemon.bmp,stimuli//pineapple.bmp,stimuli//pineapple.bmp,1,190
Zitrone,Ananas,Zitrone,INDEF,Ananas,Davon hat Jan eine Ananas bekommen.,INDEF_false,stimuli//lemon.bmp,stimuli//pineapple.bmp,stimuli//lemon.bmp,2,191
Zitrone,Ananas,Ananas,INDEF,Zitrone,Davon hat Jan eine Zitrone bekommen.,INDEF_false,stimuli//lemon.bmp,stimuli//pineapple.bmp,stimuli//pineapple.bmp,2,192
Banane,Pflaume,Banane,DEF,Banane,Davon hat Jan die Banane bekommen.,DEF_felicitous,stimuli//banana.bmp,stimuli//plum.bmp,stimuli//banana.bmp,3,193
Banane,Pflaume,Pflaume,DEF,Pflaume,Davon hat Jan die Pflaume bekommen.,DEF_infelicitous,stimuli//banana.bmp,stimuli//plum.bmp,stimuli//plum.bmp,5,194
Banane,Pflaume,Banane,INDEF,Banane,Davon hat Jan eine Banane bekommen.,INDEF_infelicitous,stimuli//banana.bmp,stimuli//plum.bmp,stimuli//banana.bmp,6,195
Banane,Pflaume,Pflaume,INDEF,Pflaume,Davon hat Jan eine Pflaume bekommen.,INDEF_felicitous,stimuli//banana.bmp,stimuli//plum.bmp,stimuli//plum.bmp,4,196
Banane,Pflaume,Banane,DEF,Pflaume,Davon hat Jan die Pflaume bekommen.,DEF_false,stimuli//banana.bmp,stimuli//plum.bmp,stimuli//banana.bmp,1,197
Banane,Pflaume,Pflaume,DEF,Banane,Davon hat Jan die Banane bekommen.,DEF_false,stimuli//banana.bmp,stimuli//plum.bmp,stimuli//plum.bmp,1,198
Banane,Pflaume,Banane,INDEF,Pflaume,Davon hat Jan eine Pflaume bekommen.,INDEF_false,stimuli//banana.bmp,stimuli//plum.bmp,stimuli//banana.bmp,2,199
Banane,Pflaume,Pflaume,INDEF,Banane,Davon hat Jan eine Banane bekommen.,INDEF_false,stimuli//banana.bmp,stimuli//plum.bmp,stimuli//plum.bmp,2,200
Birne,Pflaume,Birne,DEF,Birne,Davon hat Jan die Birne bekommen.,DEF_felicitous,stimuli//pear.bmp,stimuli//plum.bmp,stimuli//pear.bmp,3,201
Birne,Pflaume,Pflaume,DEF,Pflaume,Davon hat Jan die Pflaume bekommen.,DEF_infelicitous,stimuli//pear.bmp,stimuli//plum.bmp,stimuli//plum.bmp,5,202
Birne,Pflaume,Birne,INDEF,Birne,Davon hat Jan eine Birne bekommen.,INDEF_infelicitous,stimuli//pear.bmp,stimuli//plum.bmp,stimuli//pear.bmp,6,203
Birne,Pflaume,Pflaume,INDEF,Pflaume,Davon hat Jan eine Pflaume bekommen.,INDEF_felicitous,stimuli//pear.bmp,stimuli//plum.bmp,stimuli//plum.bmp,4,204
Birne,Pflaume,Birne,DEF,Pflaume,Davon hat Jan die Pflaume bekommen.,DEF_false,stimuli//pear.bmp,stimuli//plum.bmp,stimuli//pear.bmp,1,205
Birne,Pflaume,Pflaume,DEF,Birne,Davon hat Jan die Birne bekommen.,DEF_false,stimuli//pear.bmp,stimuli//plum.bmp,stimuli//plum.bmp,1,206
Birne,Pflaume,Birne,INDEF,Pflaume,Davon hat Jan eine Pflaume bekommen.,INDEF_false,stimuli//pear.bmp,stimuli//plum.bmp,stimuli//pear.bmp,2,207
Birne,Pflaume,Pflaume,INDEF,Birne,Davon hat Jan eine Birne bekommen.,INDEF_false,stimuli//pear.bmp,stimuli//plum.bmp,stimuli//plum.bmp,2,208
Erdbeere,Pflaume,Erdbeere,DEF,Erdbeere,Davon hat Jan die Erdbeere bekommen.,DEF_felicitous,stimuli//strawberry.bmp,stimuli//plum.bmp,stimuli//strawberry.bmp,3,209
Erdbeere,Pflaume,Pflaume,DEF,Pflaume,Davon hat Jan die Pflaume bekommen.,DEF_infelicitous,stimuli//strawberry.bmp,stimuli//plum.bmp,stimuli//plum.bmp,5,210
Erdbeere,Pflaume,Erdbeere,INDEF,Erdbeere,Davon hat Jan eine Erdbeere bekommen.,INDEF_infelicitous,stimuli//strawberry.bmp,stimuli//plum.bmp,stimuli//strawberry.bmp,6,211
Erdbeere,Pflaume,Pflaume,INDEF,Pflaume,Davon hat Jan eine Pflaume bekommen.,INDEF_felicitous,stimuli//strawberry.bmp,stimuli//plum.bmp,stimuli//plum.bmp,4,212
Erdbeere,Pflaume,Erdbeere,DEF,Pflaume,Davon hat Jan die Pflaume bekommen.,DEF_false,stimuli//strawberry.bmp,stimuli//plum.bmp,stimuli//strawberry.bmp,1,213
Erdbeere,Pflaume,Pflaume,DEF,Erdbeere,Davon hat Jan die Erdbeere bekommen.,DEF_false,stimuli//strawberry.bmp,stimuli//plum.bmp,stimuli//plum.bmp,1,214
Erdbeere,Pflaume,Erdbeere,INDEF,Pflaume,Davon hat Jan eine Pflaume bekommen.,INDEF_false,stimuli//strawberry.bmp,stimuli//plum.bmp,stimuli//strawberry.bmp,2,215
Erdbeere,Pflaume,Pflaume,INDEF,Erdbeere,Davon hat Jan eine Erdbeere bekommen.,INDEF_false,stimuli//strawberry.bmp,stimuli//plum.bmp,stimuli//plum.bmp,2,216
Ananas,Pflaume,Ananas,DEF,Ananas,Davon hat Jan die Ananas bekommen.,DEF_felicitous,stimuli//pineapple.bmp,stimuli//plum.bmp,stimuli//pineapple.bmp,3,217
Ananas,Pflaume,Pflaume,DEF,Pflaume,Davon hat Jan die Pflaume bekommen.,DEF_infelicitous,stimuli//pineapple.bmp,stimuli//plum.bmp,stimuli//plum.bmp,5,218
Ananas,Pflaume,Ananas,INDEF,Ananas,Davon hat Jan eine Ananas bekommen.,INDEF_infelicitous,stimuli//pineapple.bmp,stimuli//plum.bmp,stimuli//pineapple.bmp,6,219
Ananas,Pflaume,Pflaume,INDEF,Pflaume,Davon hat Jan eine Pflaume bekommen.,INDEF_felicitous,stimuli//pineapple.bmp,stimuli//plum.bmp,stimuli//plum.bmp,4,220
Ananas,Pflaume,Ananas,DEF,Pflaume,Davon hat Jan die Pflaume bekommen.,DEF_false,stimuli//pineapple.bmp,stimuli//plum.bmp,stimuli//pineapple.bmp,1,221
Ananas,Pflaume,Pflaume,DEF,Ananas,Davon hat Jan die Ananas bekommen.,DEF_false,stimuli//pineapple.bmp,stimuli//plum.bmp,stimuli//plum.bmp,1,222
Ananas,Pflaume,Ananas,INDEF,Pflaume,Davon hat Jan eine Pflaume bekommen.,INDEF_false,stimuli//pineapple.bmp,stimuli//plum.bmp,stimuli//pineapple.bmp,2,223
Ananas,Pflaume,Pflaume,INDEF,Ananas,Davon hat Jan eine Ananas bekommen.,INDEF_false,stimuli//pineapple.bmp,stimuli//plum.bmp,stimuli//plum.bmp,2,224
Orange,Pflaume,Orange,DEF,Orange,Davon hat Jan die Orange bekommen.,DEF_felicitous,stimuli//orange.bmp,stimuli//plum.bmp,stimuli//orange.bmp,3,225
Orange,Pflaume,Pflaume,DEF,Pflaume,Davon hat Jan die Pflaume bekommen.,DEF_infelicitous,stimuli//orange.bmp,stimuli//plum.bmp,stimuli//plum.bmp,5,226
Orange,Pflaume,Orange,INDEF,Orange,Davon hat Jan eine Orange bekommen.,INDEF_infelicitous,stimuli//orange.bmp,stimuli//plum.bmp,stimuli//orange.bmp,6,227
Orange,Pflaume,Pflaume,INDEF,Pflaume,Davon hat Jan eine Pflaume bekommen.,INDEF_felicitous,stimuli//orange.bmp,stimuli//plum.bmp,stimuli//plum.bmp,4,228
Orange,Pflaume,Orange,DEF,Pflaume,Davon hat Jan die Pflaume bekommen.,DEF_false,stimuli//orange.bmp,stimuli//plum.bmp,stimuli//orange.bmp,1,229
Orange,Pflaume,Pflaume,DEF,Orange,Davon hat Jan die Orange bekommen.,DEF_false,stimuli//orange.bmp,stimuli//plum.bmp,stimuli//plum.bmp,1,230
Orange,Pflaume,Orange,INDEF,Pflaume,Davon hat Jan eine Pflaume bekommen.,INDEF_false,stimuli//orange.bmp,stimuli//plum.bmp,stimuli//orange.bmp,2,231
Orange,Pflaume,Pflaume,INDEF,Orange,Davon hat Jan eine Orange bekommen.,INDEF_false,stimuli//orange.bmp,stimuli//plum.bmp,stimuli//plum.bmp,2,232
Zitrone,Pflaume,Zitrone,DEF,Zitrone,Davon hat Jan die Zitrone bekommen.,DEF_felicitous,stimuli//lemon.bmp,stimuli//plum.bmp,stimuli//lemon.bmp,3,233
Zitrone,Pflaume,Pflaume,DEF,Pflaume,Davon hat Jan die Pflaume bekommen.,DEF_infelicitous,stimuli//lemon.bmp,stimuli//plum.bmp,stimuli//plum.bmp,5,234
Zitrone,Pflaume,Zitrone,INDEF,Zitrone,Davon hat Jan eine Zitrone bekommen.,INDEF_infelicitous,stimuli//lemon.bmp,stimuli//plum.bmp,stimuli//lemon.bmp,6,235
Zitrone,Pflaume,Pflaume,INDEF,Pflaume,Davon hat Jan eine Pflaume bekommen.,INDEF_felicitous,stimuli//lemon.bmp,stimuli//plum.bmp,stimuli//plum.bmp,4,236
Zitrone,Pflaume,Zitrone,DEF,Pflaume,Davon hat Jan die Pflaume bekommen.,DEF_false,stimuli//lemon.bmp,stimuli//plum.bmp,stimuli//lemon.bmp,1,237
Zitrone,Pflaume,Pflaume,DEF,Zitrone,Davon hat Jan die Zitrone bekommen.,DEF_false,stimuli//lemon.bmp,stimuli//plum.bmp,stimuli//plum.bmp,1,238
Zitrone,Pflaume,Zitrone,INDEF,Pflaume,Davon hat Jan eine Pflaume bekommen.,INDEF_false,stimuli//lemon.bmp,stimuli//plum.bmp,stimuli//lemon.bmp,2,239
Zitrone,Pflaume,Pflaume,INDEF,Zitrone,Davon hat Jan eine Zitrone bekommen.,INDEF_false,stimuli//lemon.bmp,stimuli//plum.bmp,stimuli//plum.bmp,2,240
Banane,Orange,Banane,DEF,Banane,Davon hat Jan die Banane bekommen.,DEF_felicitous,stimuli//banana.bmp,stimuli//orange.bmp,stimuli//banana.bmp,3,241
Banane,Orange,Orange,DEF,Orange,Davon hat Jan die Orange bekommen.,DEF_infelicitous,stimuli//banana.bmp,stimuli//orange.bmp,stimuli//orange.bmp,5,242
Banane,Orange,Banane,INDEF,Banane,Davon hat Jan eine Banane bekommen.,INDEF_infelicitous,stimuli//banana.bmp,stimuli//orange.bmp,stimuli//banana.bmp,6,243
Banane,Orange,Orange,INDEF,Orange,Davon hat Jan eine Orange bekommen.,INDEF_felicitous,stimuli//banana.bmp,stimuli//orange.bmp,stimuli//orange.bmp,4,244
Banane,Orange,Banane,DEF,Orange,Davon hat Jan die Orange bekommen.,DEF_false,stimuli//banana.bmp,stimuli//orange.bmp,stimuli//banana.bmp,1,245
Banane,Orange,Orange,DEF,Banane,Davon hat Jan die Banane bekommen.,DEF_false,stimuli//banana.bmp,stimuli//orange.bmp,stimuli//orange.bmp,1,246
Banane,Orange,Banane,INDEF,Orange,Davon hat Jan eine Orange bekommen.,INDEF_false,stimuli//banana.bmp,stimuli//orange.bmp,stimuli//banana.bmp,2,247
Banane,Orange,Orange,INDEF,Banane,Davon hat Jan eine Banane bekommen.,INDEF_false,stimuli//banana.bmp,stimuli//orange.bmp,stimuli//orange.bmp,2,248
Birne,Orange,Birne,DEF,Birne,Davon hat Jan die Birne bekommen.,DEF_felicitous,stimuli//pear.bmp,stimuli//orange.bmp,stimuli//pear.bmp,3,249
Birne,Orange,Orange,DEF,Orange,Davon hat Jan die Orange bekommen.,DEF_infelicitous,stimuli//pear.bmp,stimuli//orange.bmp,stimuli//orange.bmp,5,250
Birne,Orange,Birne,INDEF,Birne,Davon hat Jan eine Birne bekommen.,INDEF_infelicitous,stimuli//pear.bmp,stimuli//orange.bmp,stimuli//pear.bmp,6,251
Birne,Orange,Orange,INDEF,Orange,Davon hat Jan eine Orange bekommen.,INDEF_felicitous,stimuli//pear.bmp,stimuli//orange.bmp,stimuli//orange.bmp,4,252
Birne,Orange,Birne,DEF,Orange,Davon hat Jan die Orange bekommen.,DEF_false,stimuli//pear.bmp,stimuli//orange.bmp,stimuli//pear.bmp,1,253
Birne,Orange,Orange,DEF,Birne,Davon hat Jan die Birne bekommen.,DEF_false,stimuli//pear.bmp,stimuli//orange.bmp,stimuli//orange.bmp,1,254
Birne,Orange,Birne,INDEF,Orange,Davon hat Jan eine Orange bekommen.,INDEF_false,stimuli//pear.bmp,stimuli//orange.bmp,stimuli//pear.bmp,2,255
Birne,Orange,Orange,INDEF,Birne,Davon hat Jan eine Birne bekommen.,INDEF_false,stimuli//pear.bmp,stimuli//orange.bmp,stimuli//orange.bmp,2,256
Erdbeere,Orange,Erdbeere,DEF,Erdbeere,Davon hat Jan die Erdbeere bekommen.,DEF_felicitous,stimuli//strawberry.bmp,stimuli//orange.bmp,stimuli//strawberry.bmp,3,257
Erdbeere,Orange,Orange,DEF,Orange,Davon hat Jan die Orange bekommen.,DEF_infelicitous,stimuli//strawberry.bmp,stimuli//orange.bmp,stimuli//orange.bmp,5,258
Erdbeere,Orange,Erdbeere,INDEF,Erdbeere,Davon hat Jan eine Erdbeere bekommen.,INDEF_infelicitous,stimuli//strawberry.bmp,stimuli//orange.bmp,stimuli//strawberry.bmp,6,259
Erdbeere,Orange,Orange,INDEF,Orange,Davon hat Jan eine Orange bekommen.,INDEF_felicitous,stimuli//strawberry.bmp,stimuli//orange.bmp,stimuli//orange.bmp,4,260
Erdbeere,Orange,Erdbeere,DEF,Orange,Davon hat Jan die Orange bekommen.,DEF_false,stimuli//strawberry.bmp,stimuli//orange.bmp,stimuli//strawberry.bmp,1,261
Erdbeere,Orange,Orange,DEF,Erdbeere,Davon hat Jan die Erdbeere bekommen.,DEF_false,stimuli//strawberry.bmp,stimuli//orange.bmp,stimuli//orange.bmp,1,262
Erdbeere,Orange,Erdbeere,INDEF,Orange,Davon hat Jan eine Orange bekommen.,INDEF_false,stimuli//strawberry.bmp,stimuli//orange.bmp,stimuli//strawberry.bmp,2,263
Erdbeere,Orange,Orange,INDEF,Erdbeere,Davon hat Jan eine Erdbeere bekommen.,INDEF_false,stimuli//strawberry.bmp,stimuli//orange.bmp,stimuli//orange.bmp,2,264
Ananas,Orange,Ananas,DEF,Ananas,Davon hat Jan die Ananas bekommen.,DEF_felicitous,stimuli//pineapple.bmp,stimuli//orange.bmp,stimuli//pineapple.bmp,3,265
Ananas,Orange,Orange,DEF,Orange,Davon hat Jan die Orange bekommen.,DEF_infelicitous,stimuli//pineapple.bmp,stimuli//orange.bmp,stimuli//orange.bmp,5,266
Ananas,Orange,Ananas,INDEF,Ananas,Davon hat Jan eine Ananas bekommen.,INDEF_infelicitous,stimuli//pineapple.bmp,stimuli//orange.bmp,stimuli//pineapple.bmp,6,267
Ananas,Orange,Orange,INDEF,Orange,Davon hat Jan eine Orange bekommen.,INDEF_felicitous,stimuli//pineapple.bmp,stimuli//orange.bmp,stimuli//orange.bmp,4,268
Ananas,Orange,Ananas,DEF,Orange,Davon hat Jan die Orange bekommen.,DEF_false,stimuli//pineapple.bmp,stimuli//orange.bmp,stimuli//pineapple.bmp,1,269
Ananas,Orange,Orange,DEF,Ananas,Davon hat Jan die Ananas bekommen.,DEF_false,stimuli//pineapple.bmp,stimuli//orange.bmp,stimuli//orange.bmp,1,270
Ananas,Orange,Ananas,INDEF,Orange,Davon hat Jan eine Orange bekommen.,INDEF_false,stimuli//pineapple.bmp,stimuli//orange.bmp,stimuli//pineapple.bmp,2,271
Ananas,Orange,Orange,INDEF,Ananas,Davon hat Jan eine Ananas bekommen.,INDEF_false,stimuli//pineapple.bmp,stimuli//orange.bmp,stimuli//orange.bmp,2,272
Pflaume,Orange,Pflaume,DEF,Pflaume,Davon hat Jan die Pflaume bekommen.,DEF_felicitous,stimuli//plum.bmp,stimuli//orange.bmp,stimuli//plum.bmp,3,273
Pflaume,Orange,Orange,DEF,Orange,Davon hat Jan die Orange bekommen.,DEF_infelicitous,stimuli//plum.bmp,stimuli//orange.bmp,stimuli//orange.bmp,5,274
Pflaume,Orange,Pflaume,INDEF,Pflaume,Davon hat Jan eine Pflaume bekommen.,INDEF_infelicitous,stimuli//plum.bmp,stimuli//orange.bmp,stimuli//plum.bmp,6,275
Pflaume,Orange,Orange,INDEF,Orange,Davon hat Jan eine Orange bekommen.,INDEF_felicitous,stimuli//plum.bmp,stimuli//orange.bmp,stimuli//orange.bmp,4,276
Pflaume,Orange,Pflaume,DEF,Orange,Davon hat Jan die Orange bekommen.,DEF_false,stimuli//plum.bmp,stimuli//orange.bmp,stimuli//plum.bmp,1,277
Pflaume,Orange,Orange,DEF,Pflaume,Davon hat Jan die Pflaume bekommen.,DEF_false,stimuli//plum.bmp,stimuli//orange.bmp,stimuli//orange.bmp,1,278
Pflaume,Orange,Pflaume,INDEF,Orange,Davon hat Jan eine Orange bekommen.,INDEF_false,stimuli//plum.bmp,stimuli//orange.bmp,stimuli//plum.bmp,2,279
Pflaume,Orange,Orange,INDEF,Pflaume,Davon hat Jan eine Pflaume bekommen.,INDEF_false,stimuli//plum.bmp,stimuli//orange.bmp,stimuli//orange.bmp,2,280
Zitrone,Orange,Zitrone,DEF,Zitrone,Davon hat Jan die Zitrone bekommen.,DEF_felicitous,stimuli//lemon.bmp,stimuli//orange.bmp,stimuli//lemon.bmp,3,281
Zitrone,Orange,Orange,DEF,Orange,Davon hat Jan die Orange bekommen.,DEF_infelicitous,stimuli//lemon.bmp,stimuli//orange.bmp,stimuli//orange.bmp,5,282
Zitrone,Orange,Zitrone,INDEF,Zitrone,Davon hat Jan eine Zitrone bekommen.,INDEF_infelicitous,stimuli//lemon.bmp,stimuli//orange.bmp,stimuli//lemon.bmp,6,283
Zitrone,Orange,Orange,INDEF,Orange,Davon hat Jan eine Orange bekommen.,INDEF_felicitous,stimuli//lemon.bmp,stimuli//orange.bmp,stimuli//orange.bmp,4,284
Zitrone,Orange,Zitrone,DEF,Orange,Davon hat Jan die Orange bekommen.,DEF_false,stimuli//lemon.bmp,stimuli//orange.bmp,stimuli//lemon.bmp,1,285
Zitrone,Orange,Orange,DEF,Zitrone,Davon hat Jan die Zitrone bekommen.,DEF_false,stimuli//lemon.bmp,stimuli//orange.bmp,stimuli//orange.bmp,1,286
Zitrone,Orange,Zitrone,INDEF,Orange,Davon hat Jan eine Orange bekommen.,INDEF_false,stimuli//lemon.bmp,stimuli//orange.bmp,stimuli//lemon.bmp,2,287
Zitrone,Orange,Orange,INDEF,Zitrone,Davon hat Jan eine Zitrone bekommen.,INDEF_false,stimuli//lemon.bmp,stimuli//orange.bmp,stimuli//orange.bmp,2,288
Banane,Zitrone,Banane,DEF,Banane,Davon hat Jan die Banane bekommen.,DEF_felicitous,stimuli//banana.bmp,stimuli//lemon.bmp,stimuli//banana.bmp,3,289
Banane,Zitrone,Zitrone,DEF,Zitrone,Davon hat Jan die Zitrone bekommen.,DEF_infelicitous,stimuli//banana.bmp,stimuli//lemon.bmp,stimuli//lemon.bmp,5,290
Banane,Zitrone,Banane,INDEF,Banane,Davon hat Jan eine Banane bekommen.,INDEF_infelicitous,stimuli//banana.bmp,stimuli//lemon.bmp,stimuli//banana.bmp,6,291
Banane,Zitrone,Zitrone,INDEF,Zitrone,Davon hat Jan eine Zitrone bekommen.,INDEF_felicitous,stimuli//banana.bmp,stimuli//lemon.bmp,stimuli//lemon.bmp,4,292
Banane,Zitrone,Banane,DEF,Zitrone,Davon hat Jan die Zitrone bekommen.,DEF_false,stimuli//banana.bmp,stimuli//lemon.bmp,stimuli//banana.bmp,1,293
Banane,Zitrone,Zitrone,DEF,Banane,Davon hat Jan die Banane bekommen.,DEF_false,stimuli//banana.bmp,stimuli//lemon.bmp,stimuli//lemon.bmp,1,294
